iteration,set,subset,amount
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R2,AnotBi:lost,99999
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotGrounds,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R2,inBis:grounds,63476
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR2,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR3,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR4,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR5,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR6,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotBi,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R3,AnotBi:lost,99999
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotGrounds,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R3,inBis:grounds,61691
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR2,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR3,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR4,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR5,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR6,0
i=9; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotBi,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notA,43656
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W1,AnotBi:lost,99999
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W2,AnotBi:lost,99999
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W2,inBis:grounds,98306
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notW3,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W3,AnotBi:lost,99999
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W3,inBis:grounds,98306
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W4,AnotBi:lost,99999
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W4,inBis:grounds,98306
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W5,AnotBi:lost,99999
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W5,inBis:grounds,98306
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W6,AnotBi:lost,99999
i=10; date: Mo 29. Jan 15:38:38 CET 2024,W6,inBis:grounds,98306
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R1,AnotBi:lost,99999
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotGrounds,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R1,inBis:grounds,98222
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR2,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR3,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR4,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR5,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR6,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotBi,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R2,AnotBi:lost,99999
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotGrounds,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R2,inBis:grounds,97747
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR2,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR3,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR4,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR5,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR6,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotBi,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R3,AnotBi:lost,99999
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotGrounds,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R3,inBis:grounds,96290
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR2,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR3,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR4,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR5,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR6,0
i=10; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotBi,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notA,43634
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W1,AnotBi:lost,99999
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W2,AnotBi:lost,99999
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W2,inBis:grounds,98343
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notW3,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W3,AnotBi:lost,99999
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W3,inBis:grounds,98343
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W4,AnotBi:lost,99999
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W4,inBis:grounds,98343
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W5,AnotBi:lost,99999
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W5,inBis:grounds,98343
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W6,AnotBi:lost,99999
i=11; date: Mo 29. Jan 15:38:38 CET 2024,W6,inBis:grounds,98343
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R1,AnotBi:lost,99999
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotGrounds,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R1,inBis:grounds,85294
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR2,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR3,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR4,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR5,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR6,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotBi,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R2,AnotBi:lost,99999
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotGrounds,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R2,inBis:grounds,82800
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR2,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR3,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR4,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR5,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR6,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotBi,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R3,AnotBi:lost,99999
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotGrounds,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R3,inBis:grounds,77279
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR2,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR3,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR4,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR5,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR6,0
i=11; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotBi,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notA,44557
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W1,AnotBi:lost,99999
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W2,AnotBi:lost,99999
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W2,inBis:grounds,92447
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notW3,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W3,AnotBi:lost,99999
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W3,inBis:grounds,92447
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W4,AnotBi:lost,99999
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W4,inBis:grounds,92447
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W5,AnotBi:lost,99999
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W5,inBis:grounds,92447
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W6,AnotBi:lost,99999
i=12; date: Mo 29. Jan 15:38:38 CET 2024,W6,inBis:grounds,87196
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R1,AnotBi:lost,99999
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotGrounds,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R1,inBis:grounds,87196
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR2,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR3,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR4,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR5,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR6,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotBi,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R2,AnotBi:lost,99999
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotGrounds,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R2,inBis:grounds,18821
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR2,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR3,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR4,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR5,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR6,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotBi,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R3,AnotBi:lost,99999
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotGrounds,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R3,inBis:grounds,8
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR2,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR3,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR4,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR5,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR6,0
i=12; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotBi,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notA,44559
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W1,AnotBi:lost,99998
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W2,AnotBi:lost,99998
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W2,inBis:grounds,98337
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notW3,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W3,AnotBi:lost,99998
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W3,inBis:grounds,98337
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W4,AnotBi:lost,99998
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W4,inBis:grounds,98337
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W5,AnotBi:lost,99998
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W5,inBis:grounds,98337
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W6,AnotBi:lost,99998
i=13; date: Mo 29. Jan 15:38:38 CET 2024,W6,inBis:grounds,98337
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R1,AnotBi:lost,99998
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotGrounds,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R1,inBis:grounds,97611
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR2,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR3,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR4,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR5,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR6,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotBi,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R2,AnotBi:lost,99998
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotGrounds,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R2,inBis:grounds,7828
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR2,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR3,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR4,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR5,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR6,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotBi,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R3,AnotBi:lost,99998
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotGrounds,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R3,inBis:grounds,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR2,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR3,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR4,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR5,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR6,0
i=13; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotBi,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notA,43701
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W1,AnotBi:lost,99999
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W2,AnotBi:lost,99999
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W2,inBis:grounds,98347
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notW3,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W3,AnotBi:lost,99999
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W3,inBis:grounds,98347
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W4,AnotBi:lost,99999
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W4,inBis:grounds,98347
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W5,AnotBi:lost,99999
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W5,inBis:grounds,98347
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W6,AnotBi:lost,99999
i=14; date: Mo 29. Jan 15:38:38 CET 2024,W6,inBis:grounds,98347
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R1,AnotBi:lost,99999
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotGrounds,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R1,inBis:grounds,98152
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR2,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR3,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR4,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR5,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR6,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotBi,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R2,AnotBi:lost,99999
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotGrounds,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R2,inBis:grounds,97511
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR2,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR3,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR4,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR5,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR6,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotBi,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R3,AnotBi:lost,99999
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotGrounds,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R3,inBis:grounds,90230
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR2,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR3,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR4,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR5,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR6,0
i=14; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotBi,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notA,43655
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W1,AnotBi:lost,99998
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W2,AnotBi:lost,99998
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W2,inBis:grounds,98307
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notW3,11
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W3,AnotBi:lost,99998
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W3,inBis:grounds,98307
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W4,AnotBi:lost,99998
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W4,inBis:grounds,98307
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W5,AnotBi:lost,99998
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W5,inBis:grounds,98307
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W6,AnotBi:lost,99998
i=15; date: Mo 29. Jan 15:38:38 CET 2024,W6,inBis:grounds,98307
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R1,AnotBi:lost,99998
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotGrounds,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R1,inBis:grounds,98017
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR2,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR3,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR4,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR5,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR6,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotBi,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R2,AnotBi:lost,99998
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotGrounds,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R2,inBis:grounds,97408
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR2,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR3,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR4,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR5,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR6,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotBi,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R3,AnotBi:lost,99998
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotGrounds,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R3,inBis:grounds,65235
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR2,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR3,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR4,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR5,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR6,0
i=15; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotBi,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notA,43608
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W1,AnotBi:lost,99999
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W2,AnotBi:lost,99999
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W2,inBis:grounds,98326
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notW3,10
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W3,AnotBi:lost,99999
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W3,inBis:grounds,98326
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W4,AnotBi:lost,99999
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W4,inBis:grounds,98326
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W5,AnotBi:lost,99999
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W5,inBis:grounds,98326
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W6,AnotBi:lost,99999
i=16; date: Mo 29. Jan 15:38:38 CET 2024,W6,inBis:grounds,98326
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R1,AnotBi:lost,99999
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotGrounds,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R1,inBis:grounds,85650
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR2,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR3,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR4,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR5,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR6,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotBi,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R2,AnotBi:lost,99999
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotGrounds,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R2,inBis:grounds,85650
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR2,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR3,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR4,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR5,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR6,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotBi,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R3,AnotBi:lost,99999
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotGrounds,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R3,inBis:grounds,80858
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR2,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR3,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR4,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR5,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR6,0
i=16; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotBi,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notA,43678
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W1,AnotBi:lost,99998
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W2,AnotBi:lost,99998
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W2,inBis:grounds,98315
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notW3,10
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W3,AnotBi:lost,99998
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W3,inBis:grounds,98315
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W4,AnotBi:lost,99998
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W4,inBis:grounds,98315
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W5,AnotBi:lost,99998
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W5,inBis:grounds,98315
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W6,AnotBi:lost,99998
i=17; date: Mo 29. Jan 15:38:38 CET 2024,W6,inBis:grounds,98315
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R1,AnotBi:lost,99998
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotGrounds,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R1,inBis:grounds,98164
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR2,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR3,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR4,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR5,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotR6,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R1,CnotBi,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R2,AnotBi:lost,99998
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotGrounds,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R2,inBis:grounds,97654
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR2,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR3,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR4,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR5,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotR6,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R2,CnotBi,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R3,AnotBi:lost,99998
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotGrounds,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R3,inBis:grounds,96058
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR2,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR3,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR4,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR5,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotR6,0
i=17; date: Mo 29. Jan 15:38:38 CET 2024,R3,CnotBi,0
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notA,43706
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W1,AnotBi:lost,99999
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W2,AnotBi:lost,99999
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W2,inBis:grounds,98340
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W1,W1notW3,0
i=18; date: Mo 29. Jan 15:38:38 CET 2024,W3,AnotBi:lost,99999
